Date,Store Number,Foot Traffic,Number of Visitors
2022-5-27,70,8291,313
2022-5-27,65,11029,409
2022-5-27,21,14278,1087
2022-5-27,47,10942,1084
2022-5-27,24,14546,1584
2022-5-27,3,21331,1838
2022-5-27,52,11650,723
2022-5-27,29,10691,501
2022-5-27,67,10935,683
2022-5-27,9,19967,1858
2022-5-27,58,15066,1245
2022-5-27,35,14787,1326
2022-5-27,6,17692,1301
2022-5-27,55,16723,1340
2022-5-27,32,18517,1774
2022-5-27,22,11896,1172
2022-5-27,48,13368,1242
2022-5-27,8,15771,1376
2022-5-27,57,16781,1129
2022-5-27,34,16002,1551
2022-5-27,12,13325,1276
2022-5-27,61,15983,1405
2022-5-27,38,12892,1256
2022-5-27,11,14936,1409
2022-5-27,60,12726,1230
2022-5-27,37,15638,1451
2022-5-27,5,17954,1281
2022-5-27,54,22265,2094
2022-5-27,31,20578,1651
2022-5-27,69,18231,1992
2022-5-27,17,15614,1472
2022-5-27,43,16661,1573
2022-5-27,7,16752,1368
2022-5-27,56,15405,1317
2022-5-27,33,15474,1185
2022-5-27,13,14501,962
2022-5-27,62,16743,1744
2022-5-27,39,14389,1132
2022-5-27,16,16313,1186
2022-5-27,42,14894,1626
2022-5-27,14,17689,1815
2022-5-27,63,16308,1740
2022-5-27,40,15173,1135
2022-5-27,10,15299,1126
2022-5-27,59,16144,1202
2022-5-27,36,14987,1120
2022-5-27,25,15453,1544
2022-5-27,19,14634,1184
2022-5-27,45,13474,1035
2022-5-27,4,21179,1980
2022-5-27,53,21655,2298
2022-5-27,30,18535,2010
2022-5-27,68,17602,1815
2022-5-27,18,13855,1292
2022-5-27,44,14203,1501
2022-5-27,15,14932,1091
2022-5-27,64,14884,1026
2022-5-27,41,16159,1703
2022-5-27,23,14499,1470
2022-5-27,49,11961,880
2022-5-27,2,22856,1922
2022-5-27,51,16633,1130
2022-5-27,28,17607,1738
2022-5-27,66,20625,2263
2022-5-27,20,14307,1501
2022-5-27,46,14113,1544
2022-5-27,26,12263,949
2022-5-28,1,10098,311
2022-5-28,50,9981,391
2022-5-28,27,9875,381
2022-5-28,70,10832,474
2022-5-28,65,8617,360
2022-5-28,21,13216,887
2022-5-28,47,14547,1074
2022-5-28,24,14905,1159
2022-5-28,3,16264,1787
2022-5-28,52,9925,565
2022-5-28,29,11689,728
2022-5-28,67,13483,685
2022-5-28,9,18033,1746
2022-5-28,58,15851,1142
2022-5-28,35,18412,1469
2022-5-28,6,16048,1761
2022-5-28,55,20512,1587
2022-5-28,32,18476,1824
2022-5-28,22,10842,816
2022-5-28,48,12686,1034
2022-5-28,8,16902,1779
2022-5-28,57,18309,1764
2022-5-28,34,15582,1284
2022-5-28,12,13677,974
2022-5-28,61,16071,1166
2022-5-28,38,14483,1279
2022-5-28,11,13005,1007
2022-5-28,60,15858,1272
2022-5-28,37,17040,1696
2022-5-28,5,19342,1496
2022-5-28,54,21638,2161
2022-5-28,31,16799,1155
2022-5-28,69,17136,1702
2022-5-28,17,17382,1313
2022-5-28,43,17294,1173
2022-5-28,7,19907,2076
2022-5-28,56,14641,1319
2022-5-28,33,18325,1374
2022-5-28,13,16107,1481
2022-5-28,62,17066,1653
2022-5-28,39,13444,1078
2022-5-28,16,15917,1241
2022-5-28,42,15756,1063
2022-5-28,14,17322,1694
2022-5-28,63,16719,1270
2022-5-28,40,12931,913
2022-5-28,10,15981,1351
2022-5-28,59,14682,1559
2022-5-28,36,19365,1569
2022-5-28,25,14566,1264
2022-5-28,19,12824,980
2022-5-28,45,13645,903
2022-5-28,4,18231,1901
2022-5-28,53,18417,1958
2022-5-28,30,18423,1357
2022-5-28,68,18541,1756
2022-5-28,18,16309,1151
2022-5-28,44,17869,1436
2022-5-28,15,15509,1308
2022-5-28,64,14814,1347
2022-5-28,41,17198,1603
2022-5-28,23,15005,1598
2022-5-28,49,11695,1051
2022-5-28,2,18401,1633
2022-5-28,51,21897,2166
2022-5-28,28,16724,1833
2022-5-28,66,20108,1921
2022-5-28,20,11601,783
2022-5-28,46,11873,900
2022-5-28,26,14470,1296
2022-5-29,1,13379,446
2022-5-29,50,17242,578
2022-5-29,27,13967,479
2022-5-29,70,12303,437
2022-5-29,65,15039,604
2022-5-29,21,16647,1647
2022-5-29,47,20658,2139
2022-5-29,24,20670,1822
2022-5-29,3,27964,2710
2022-5-29,52,17268,1051
2022-5-29,29,18997,1027
2022-5-29,67,17070,1074
2022-5-29,9,24611,2285
2022-5-29,58,30751,3296
2022-5-29,35,23508,1740
2022-5-29,6,22751,2254
2022-5-29,55,24221,2372
2022-5-29,32,26902,2768
2022-5-29,22,22796,1743
2022-5-29,48,18331,1710
2022-5-29,8,28441,2427
2022-5-29,57,29751,2302
2022-5-29,34,29804,3184
2022-5-29,12,23983,1818
2022-5-29,61,22637,1939
2022-5-29,38,23475,2498
2022-5-29,11,24806,1986
2022-5-29,60,21240,1797
2022-5-29,37,25477,1936
2022-5-29,5,26725,2453
2022-5-29,54,29574,2664
2022-5-29,31,34156,2662
2022-5-29,69,31437,2916
2022-5-29,17,21269,1639
2022-5-29,43,24669,1656
2022-5-29,7,23609,2173
2022-5-29,56,25885,2564
2022-5-29,33,24780,2402
2022-5-29,13,22441,1485
2022-5-29,62,22060,1673
2022-5-29,39,22467,1813
2022-5-29,16,26791,1993
2022-5-29,42,24759,2635
2022-5-29,14,19115,1464
2022-5-29,63,20207,1960
2022-5-29,40,25617,1923
2022-5-29,10,30644,2100
2022-5-29,59,22053,1469
2022-5-29,36,22210,2314
2022-5-29,25,21894,1875
2022-5-29,19,18838,1629
2022-5-29,45,18084,1764
2022-5-29,4,25213,1802
2022-5-29,53,29528,2944
2022-5-29,30,29885,2723
2022-5-29,68,29153,2564
2022-5-29,18,22953,1528
2022-5-29,44,19455,2048
2022-5-29,15,25752,2716
2022-5-29,64,23288,2552
2022-5-29,41,23717,2008
2022-5-29,23,19900,1450
2022-5-29,49,17970,1613
2022-5-29,2,28828,2577
2022-5-29,51,28078,2649
2022-5-29,28,32296,3357
2022-5-29,66,33980,3225
2022-5-29,20,16398,1637
2022-5-29,46,21476,1664
2022-5-29,26,17937,1453
2022-5-30,1,14687,647
2022-5-30,50,16416,749
2022-5-30,27,12985,436
2022-5-30,70,14808,560
2022-5-30,65,14814,670
2022-5-30,21,18661,1483
2022-5-30,47,20738,1972
2022-5-30,24,16342,1777
2022-5-30,3,29554,2175
2022-5-30,52,14679,681
2022-5-30,29,19629,1029
2022-5-30,67,18572,935
2022-5-30,9,28484,1966
2022-5-30,58,29544,2896
2022-5-30,35,29345,2058
2022-5-30,6,26150,2001
2022-5-30,55,27525,3002
2022-5-30,32,24511,2195
2022-5-30,22,19566,2040
2022-5-30,48,20982,1467
2022-5-30,8,24824,1830
2022-5-30,57,27826,1913
2022-5-30,34,23988,2456
2022-5-30,12,21575,2306
2022-5-30,61,18392,1327
2022-5-30,38,24487,2420
2022-5-30,11,24978,2048
2022-5-30,60,22140,1510
2022-5-30,37,21770,1637
2022-5-30,5,27972,2611
2022-5-30,54,29326,2267
2022-5-30,31,30974,2689
2022-5-30,69,24866,2564
2022-5-30,17,25258,2417
2022-5-30,43,20576,1992
2022-5-30,7,29501,2936
2022-5-30,56,26255,2754
2022-5-30,33,26884,2389
2022-5-30,13,18740,1500
2022-5-30,62,19847,1694
2022-5-30,39,23117,1529
2022-5-30,16,19897,1735
2022-5-30,42,22118,2269
2022-5-30,14,23716,2018
2022-5-30,63,23750,1923
2022-5-30,40,21447,2216
2022-5-30,10,26519,2821
2022-5-30,59,24616,2077
2022-5-30,36,29187,2558
2022-5-30,25,17258,1530
2022-5-30,19,15947,1627
2022-5-30,45,22091,1787
2022-5-30,4,33152,2680
2022-5-30,53,30317,3252
2022-5-30,30,23576,2161
2022-5-30,68,32148,3000
2022-5-30,18,18892,1396
2022-5-30,44,19594,1466
2022-5-30,15,20022,2148
2022-5-30,64,22705,2249
2022-5-30,41,24702,2618
2022-5-30,23,20755,2273
2022-5-30,49,19899,1749
2022-5-30,2,32486,2721
2022-5-30,51,24185,2523
2022-5-30,28,32948,3345
2022-5-30,66,25448,2565
2022-5-30,20,18263,1247
2022-5-30,46,18500,1727
2022-5-30,26,19384,2092
2022-5-31,1,11914,384
2022-5-31,50,9697,479
2022-5-31,27,10506,484
2022-5-31,70,9731,356
2022-5-31,65,9948,385
2022-5-31,21,14179,1159
2022-5-31,47,12452,1193
2022-5-31,24,12253,976
2022-5-31,3,18076,1271
2022-5-31,52,11084,591
2022-5-31,29,13905,785
2022-5-31,67,10964,536
2022-5-31,9,17568,1196
2022-5-31,58,19805,1690
2022-5-31,35,20738,2189
2022-5-31,6,18094,1722
2022-5-31,55,21761,1831
2022-5-31,32,17609,1405
2022-5-31,22,15883,1255
2022-5-31,48,15684,1534
2022-5-31,8,17507,1640
2022-5-31,57,15793,1056
2022-5-31,34,20343,1894
2022-5-31,12,16521,1131
2022-5-31,61,16204,1070
2022-5-31,38,15413,1384
2022-5-31,11,19043,1540
2022-5-31,60,14181,962
2022-5-31,37,19031,1266
2022-5-31,5,21557,2178
2022-5-31,54,21042,1911
2022-5-31,31,22829,2160
2022-5-31,69,18111,1733
2022-5-31,17,18576,1587
2022-5-31,43,18943,1828
2022-5-31,7,18759,1989
2022-5-31,56,18327,1496
2022-5-31,33,15542,1551
2022-5-31,13,17815,1610
2022-5-31,62,14944,1342
2022-5-31,39,18571,1452
2022-5-31,16,17815,1228
2022-5-31,42,15261,1138
2022-5-31,14,16018,1192
2022-5-31,63,15924,1204
2022-5-31,40,16598,1406
2022-5-31,10,20191,1883
2022-5-31,59,21879,1459
2022-5-31,36,18215,1475
2022-5-31,25,13910,1078
2022-5-31,19,12286,1220
2022-5-31,45,13675,969
2022-5-31,4,24347,2556
2022-5-31,53,23709,2372
2022-5-31,30,21982,2343
2022-5-31,68,24382,2438
2022-5-31,18,18578,1408
2022-5-31,44,16051,1473
2022-5-31,15,14322,1521
2022-5-31,64,16026,1648
2022-5-31,41,13537,1087
2022-5-31,23,13216,1276
2022-5-31,49,16282,1240
2022-5-31,2,21838,2137
2022-5-31,51,20812,2178
2022-5-31,28,21988,1691
2022-5-31,66,19175,1675
2022-5-31,20,12909,1253
2022-5-31,46,11916,960
2022-5-31,26,16113,1354
2022-6-1,1,24168,1796
2022-6-1,50,20066,1169
2022-6-1,27,20402,1217
2022-6-1,70,18797,1286
2022-6-1,65,23164,1690
2022-6-1,21,13981,1426
2022-6-1,47,16916,1229
2022-6-1,24,17557,1754
2022-6-1,3,24128,2526
2022-6-1,52,13020,667
2022-6-1,29,15907,1031
2022-6-1,67,14795,805
2022-6-1,9,20942,1682
2022-6-1,58,20469,2057
2022-6-1,35,18891,1501
2022-6-1,6,22767,1854
2022-6-1,55,23176,1606
2022-6-1,32,23814,1674
2022-6-1,22,14043,1526
2022-6-1,48,17198,1266
2022-6-1,8,23763,2357
2022-6-1,57,23807,2112
2022-6-1,34,19339,1910
2022-6-1,12,16636,1519
2022-6-1,61,19658,1342
2022-6-1,38,20518,1959
2022-6-1,11,19901,1842
2022-6-1,60,20844,2167
2022-6-1,37,19238,1375
2022-6-1,5,20152,1743
2022-6-1,54,26167,2560
2022-6-1,31,23549,1774
2022-6-1,69,20693,1963
2022-6-1,17,18502,1280
2022-6-1,43,16524,1700
2022-6-1,7,22027,2293
2022-6-1,56,19435,1460
2022-6-1,33,23330,1957
2022-6-1,13,19516,1483
2022-6-1,62,15579,1356
2022-6-1,39,17124,1640
2022-6-1,16,20192,1581
2022-6-1,42,21400,2270
2022-6-1,14,16377,1180
2022-6-1,63,19185,1419
2022-6-1,40,16604,1378
2022-6-1,10,21731,1874
2022-6-1,59,18488,1316
2022-6-1,36,23455,2163
2022-6-1,25,16515,1300
2022-6-1,19,14185,1101
2022-6-1,45,18025,1409
2022-6-1,4,24056,1747
2022-6-1,53,20214,1407
2022-6-1,30,27100,1903
2022-6-1,68,24816,2495
2022-6-1,18,16572,1388
2022-6-1,44,19627,1673
2022-6-1,15,18101,1961
2022-6-1,64,20960,1935
2022-6-1,41,20570,1620
2022-6-1,23,14702,1595
2022-6-1,49,14868,1313
2022-6-1,2,21660,1716
2022-6-1,51,26610,1935
2022-6-1,28,22677,2450
2022-6-1,66,20499,1885
2022-6-1,20,16782,1670
2022-6-1,46,14103,1382
2022-6-1,26,15551,1681
2022-6-2,1,16133,875
2022-6-2,50,15107,941
2022-6-2,27,13616,956
2022-6-2,70,16109,1051
2022-6-2,65,15200,991
2022-6-2,21,13032,1155
2022-6-2,47,12357,1250
2022-6-2,24,11404,1073
2022-6-2,3,19349,1452
2022-6-2,52,10258,539
2022-6-2,29,8916,467
2022-6-2,67,11512,666
2022-6-2,9,14864,1170
2022-6-2,58,15427,1333
2022-6-2,35,12511,1305
2022-6-2,6,17037,1619
2022-6-2,55,16475,1250
2022-6-2,32,13956,1025
2022-6-2,22,11811,834
2022-6-2,48,13081,1335
2022-6-2,8,15570,1133
2022-6-2,57,15418,1625
2022-6-2,34,16374,1797
2022-6-2,12,14746,1217
2022-6-2,61,12922,1216
2022-6-2,38,12988,1346
2022-6-2,11,12190,809
2022-6-2,60,11406,851
2022-6-2,37,13845,1389
2022-6-2,5,14080,1445
2022-6-2,54,19498,2107
2022-6-2,31,15416,1570
2022-6-2,69,14252,1045
2022-6-2,17,11654,999
2022-6-2,43,14846,1047
2022-6-2,7,14749,1456
2022-6-2,56,16746,1551
2022-6-2,33,13781,1006
2022-6-2,13,11683,878
2022-6-2,62,14024,1015
2022-6-2,39,14844,1255
2022-6-2,16,14299,1271
2022-6-2,42,14932,1595
2022-6-2,14,15429,1676
2022-6-2,63,14296,1437
2022-6-2,40,11805,1239
2022-6-2,10,14503,1164
2022-6-2,59,13279,921
2022-6-2,36,16661,1201
2022-6-2,25,10468,913
2022-6-2,19,12516,963
2022-6-2,45,11164,852
2022-6-2,4,16475,1264
2022-6-2,53,15512,1273
2022-6-2,30,18281,1210
2022-6-2,68,14819,1260
2022-6-2,18,13895,1036
2022-6-2,44,11296,857
2022-6-2,15,15050,1507
2022-6-2,64,13912,1173
2022-6-2,41,12002,1157
2022-6-2,23,10716,1153
2022-6-2,49,11312,999
2022-6-2,2,14737,1600
2022-6-2,51,17664,1594
2022-6-2,28,14433,1578
2022-6-2,66,18817,1564
2022-6-2,20,10255,891
2022-6-2,46,11593,876
2022-6-2,26,12535,1106
2022-6-3,1,17576,1406
2022-6-3,50,17235,1050
2022-6-3,27,17239,1356
2022-6-3,70,16978,1181
2022-6-3,65,18675,1633
2022-6-3,21,12431,916
2022-6-3,47,13545,1221
2022-6-3,24,12251,1265
2022-6-3,3,22735,2478
2022-6-3,52,11975,785
2022-6-3,29,10929,703
2022-6-3,67,11434,716
2022-6-3,9,15082,1625
2022-6-3,58,20521,1395
2022-6-3,35,17390,1671
2022-6-3,6,19202,1736
2022-6-3,55,20603,1538
2022-6-3,32,19138,1934
2022-6-3,22,13055,1317
2022-6-3,48,11671,1247
2022-6-3,8,18350,1831
2022-6-3,57,20533,1466
2022-6-3,34,15282,1151
2022-6-3,12,16262,1094
2022-6-3,61,16714,1123
2022-6-3,38,13535,960
2022-6-3,11,14444,1323
2022-6-3,60,13271,1258
2022-6-3,37,17762,1935
2022-6-3,5,20874,2058
2022-6-3,54,19177,1668
2022-6-3,31,18787,1922
2022-6-3,69,17355,1150
2022-6-3,17,16682,1202
2022-6-3,43,17252,1794
2022-6-3,7,16346,1653
2022-6-3,56,18429,1628
2022-6-3,33,19186,1878
2022-6-3,13,13309,904
2022-6-3,62,12924,1099
2022-6-3,39,17502,1655
2022-6-3,16,12828,1051
2022-6-3,42,15647,1181
2022-6-3,14,13961,1395
2022-6-3,63,14621,1394
2022-6-3,40,17391,1707
2022-6-3,10,15972,1742
2022-6-3,59,18341,1372
2022-6-3,36,18660,1462
2022-6-3,25,13487,1077
2022-6-3,19,12074,1203
2022-6-3,45,13249,1281
2022-6-3,4,17701,1757
2022-6-3,53,17268,1877
2022-6-3,30,20576,1455
2022-6-3,68,16617,1532
2022-6-3,18,14142,1290
2022-6-3,44,16744,1659
2022-6-3,15,14049,936
2022-6-3,64,17306,1295
2022-6-3,41,16303,1788
2022-6-3,23,15108,1019
2022-6-3,49,14611,1331
2022-6-3,2,19008,1417
2022-6-3,51,22471,1578
2022-6-3,28,18067,1757
2022-6-3,66,18535,1799
2022-6-3,20,11106,904
2022-6-3,46,15374,1411
2022-6-3,26,12661,860
2022-6-4,1,12819,1070
2022-6-4,50,13157,1077
2022-6-4,27,17144,1222
2022-6-4,70,14862,1144
2022-6-4,65,14962,884
2022-6-4,21,12366,826
2022-6-4,47,10251,945
2022-6-4,24,11269,1077
2022-6-4,3,13906,1457
2022-6-4,52,11598,624
2022-6-4,29,11394,477
2022-6-4,67,11701,578
2022-6-4,9,15406,1117
2022-6-4,58,14911,1299
2022-6-4,35,14884,1561
2022-6-4,6,16029,1672
2022-6-4,55,13435,1272
2022-6-4,32,16436,1532
2022-6-4,22,10679,751
2022-6-4,48,11666,776
2022-6-4,8,16202,1526
2022-6-4,57,13101,1423
2022-6-4,34,14583,966
2022-6-4,12,12041,1001
2022-6-4,61,11794,780
2022-6-4,38,12775,1183
2022-6-4,11,13722,1005
2022-6-4,60,12410,1278
2022-6-4,37,14579,1089
2022-6-4,5,16487,1352
2022-6-4,54,18391,1823
2022-6-4,31,19035,1866
2022-6-4,69,18944,1382
2022-6-4,17,12805,930
2022-6-4,43,11603,883
2022-6-4,7,12682,990
2022-6-4,56,14812,1139
2022-6-4,33,15392,1342
2022-6-4,13,13625,1270
2022-6-4,62,13114,903
2022-6-4,39,11552,1167
2022-6-4,16,14806,1125
2022-6-4,42,14929,1069
2022-6-4,14,13395,917
2022-6-4,63,14367,1098
2022-6-4,40,13116,1184
2022-6-4,10,15841,1106
2022-6-4,59,14382,1098
2022-6-4,36,16474,1116
2022-6-4,25,12677,960
2022-6-4,19,12507,1024
2022-6-4,45,11774,813
2022-6-4,4,16257,1241
2022-6-4,53,19511,2029
2022-6-4,30,15732,1200
2022-6-4,68,15814,1570
2022-6-4,18,11740,1087
2022-6-4,44,12837,1214
2022-6-4,15,12999,1218
2022-6-4,64,11021,1120
2022-6-4,41,14942,1595
2022-6-4,23,10902,984
2022-6-4,49,12900,1361
2022-6-4,2,19484,2135
2022-6-4,51,19585,1632
2022-6-4,28,18183,1729
2022-6-4,66,14044,979
2022-6-4,20,10015,720
2022-6-4,46,12951,998
2022-6-4,26,11085,1212
2022-6-5,1,23969,1750
2022-6-5,50,25026,1757
2022-6-5,27,26695,1432
2022-6-5,70,24548,1320
2022-6-5,65,25203,1958
2022-6-5,21,23749,2063
2022-6-5,47,23529,2575
2022-6-5,24,18293,1545
2022-6-5,3,33970,2536
2022-6-5,52,21409,1256
2022-6-5,29,18026,1034
2022-6-5,67,19539,1037
2022-6-5,9,28915,3152
2022-6-5,58,31399,2421
2022-6-5,35,32172,3265
2022-6-5,6,26514,2633
2022-6-5,55,25944,2336
2022-6-5,32,29117,2527
2022-6-5,22,17343,1550
2022-6-5,48,21145,1831
2022-6-5,8,31951,2961
2022-6-5,57,26694,2575
2022-6-5,34,30829,2533
2022-6-5,12,20622,1531
2022-6-5,61,23541,1651
2022-6-5,38,25891,2689
2022-6-5,11,26923,2465
2022-6-5,60,23144,2175
2022-6-5,37,22183,1936
2022-6-5,5,26709,2194
2022-6-5,54,34756,3548
2022-6-5,31,34406,3194
2022-6-5,69,27570,2971
2022-6-5,17,23892,1853
2022-6-5,43,25139,2139
2022-6-5,7,29778,2813
2022-6-5,56,23934,1838
2022-6-5,33,23545,1695
2022-6-5,13,23719,1979
2022-6-5,62,21433,1433
2022-6-5,39,22711,2028
2022-6-5,16,24590,2192
2022-6-5,42,28041,2295
2022-6-5,14,25802,2592
2022-6-5,63,26338,1914
2022-6-5,40,28133,2961
2022-6-5,10,27141,2197
2022-6-5,59,25581,2673
2022-6-5,36,23771,1889
2022-6-5,25,22814,2101
2022-6-5,19,21237,1743
2022-6-5,45,24222,2646
2022-6-5,4,28537,2052
2022-6-5,53,28092,2597
2022-6-5,30,32643,2419
2022-6-5,68,30325,2602
2022-6-5,18,23601,1670
2022-6-5,44,27565,2383
2022-6-5,15,23770,2341
2022-6-5,64,20849,2123
2022-6-5,41,20814,1960
2022-6-5,23,23748,2017
2022-6-5,49,19579,1374
2022-6-5,2,27676,1893
2022-6-5,51,30722,2795
2022-6-5,28,30277,2960
2022-6-5,66,27407,2442
2022-6-5,20,20983,2043
2022-6-5,46,22342,1636
2022-6-5,26,23160,1662
2022-6-6,1,29194,2293
2022-6-6,50,29701,2453
2022-6-6,27,27570,1522
2022-6-6,70,28600,1527
2022-6-6,65,26644,1494
2022-6-6,21,21471,1880
2022-6-6,47,19028,1296
2022-6-6,24,17580,1391
2022-6-6,3,31232,2122
2022-6-6,52,17481,1085
2022-6-6,29,15980,650
2022-6-6,67,18955,916
2022-6-6,9,22078,2026
2022-6-6,58,29131,2370
2022-6-6,35,24749,2229
2022-6-6,6,23906,2255
2022-6-6,55,21753,1803
2022-6-6,32,29491,2685
2022-6-6,22,20698,2164
2022-6-6,48,20452,2236
2022-6-6,8,29006,3027
2022-6-6,57,21693,1603
2022-6-6,34,29567,2897
2022-6-6,12,24275,2302
2022-6-6,61,25060,1889
2022-6-6,38,21742,1796
2022-6-6,11,20820,1395
2022-6-6,60,26083,2029
2022-6-6,37,24094,1897
2022-6-6,5,24773,2418
2022-6-6,54,33714,3311
2022-6-6,31,30734,2785
2022-6-6,69,28837,3060
2022-6-6,17,22113,2396
2022-6-6,43,25907,2691
2022-6-6,7,26254,2299
2022-6-6,56,23432,1693
2022-6-6,33,30032,2312
2022-6-6,13,19339,1820
2022-6-6,62,22049,1485
2022-6-6,39,24676,1716
2022-6-6,16,21514,1725
2022-6-6,42,24646,1970
2022-6-6,14,25403,2181
2022-6-6,63,23699,2598
2022-6-6,40,20292,2028
2022-6-6,10,26731,2074
2022-6-6,59,26478,2038
2022-6-6,36,27402,2088
2022-6-6,25,20523,1516
2022-6-6,19,22595,1742
2022-6-6,45,20819,1449
2022-6-6,4,32148,3337
2022-6-6,53,30151,2176
2022-6-6,30,31861,3038
2022-6-6,68,25741,2451
2022-6-6,18,22664,1792
2022-6-6,44,21170,2214
2022-6-6,15,23335,1555
2022-6-6,64,25719,2125
2022-6-6,41,21652,1972
2022-6-6,23,21598,2121
2022-6-6,49,16844,1586
2022-6-6,2,28400,2575
2022-6-6,51,30686,2516
2022-6-6,28,33615,2446
2022-6-6,66,30991,3246
2022-6-6,20,17026,1614
2022-6-6,46,19669,1411
2022-6-6,26,17896,1405
2022-6-7,1,15827,1221
2022-6-7,50,15281,1206
2022-6-7,27,16453,1001
2022-6-7,70,15559,855
2022-6-7,65,15667,1029
2022-6-7,21,9668,816
2022-6-7,47,10860,737
2022-6-7,24,10686,859
2022-6-7,3,15732,1122
2022-6-7,52,11016,506
2022-6-7,29,8364,457
2022-6-7,67,9013,541
2022-6-7,9,17379,1688
2022-6-7,58,16968,1267
2022-6-7,35,16954,1388
2022-6-7,6,14001,968
2022-6-7,55,15231,1143
2022-6-7,32,14166,1237
2022-6-7,22,9960,899
2022-6-7,48,11735,1049
2022-6-7,8,15633,1548
2022-6-7,57,13611,1296
2022-6-7,34,16656,1155
2022-6-7,12,11571,1124
2022-6-7,61,12321,946
2022-6-7,38,14064,1351
2022-6-7,11,11908,1232
2022-6-7,60,11745,1279
2022-6-7,37,11820,1110
2022-6-7,5,15037,1386
2022-6-7,54,17149,1562
2022-6-7,31,16406,1419
2022-6-7,69,14724,1341
2022-6-7,17,10916,1186
2022-6-7,43,12860,849
2022-6-7,7,14899,1157
2022-6-7,56,16581,1213
2022-6-7,33,14871,1109
2022-6-7,13,11237,1226
2022-6-7,62,11343,866
2022-6-7,39,12381,1176
2022-6-7,16,14308,1412
2022-6-7,42,10792,1048
2022-6-7,14,13609,1014
2022-6-7,63,12232,935
2022-6-7,40,15248,1269
2022-6-7,10,13929,1500
2022-6-7,59,16827,1132
2022-6-7,36,16449,1672
2022-6-7,25,9956,1067
2022-6-7,19,10302,696
2022-6-7,45,11545,1143
2022-6-7,4,15251,1525
2022-6-7,53,14116,1471
2022-6-7,30,16507,1544
2022-6-7,68,16690,1570
2022-6-7,18,11197,1029
2022-6-7,44,13993,1183
2022-6-7,15,13791,1114
2022-6-7,64,13784,1261
2022-6-7,41,12529,1324
2022-6-7,23,11589,1005
2022-6-7,49,11428,1242
2022-6-7,2,19404,1604
2022-6-7,51,17599,1213
2022-6-7,28,16977,1212
2022-6-7,66,18809,1657
2022-6-7,20,9355,908
2022-6-7,46,9673,690
2022-6-7,26,11216,1068
2022-6-8,1,18980,1242
2022-6-8,50,22181,1442
2022-6-8,27,17863,1446
2022-6-8,70,20419,1779
2022-6-8,65,17051,1020
2022-6-8,21,15931,1108
2022-6-8,47,15634,1327
2022-6-8,24,16162,1400
2022-6-8,3,25436,2567
2022-6-8,52,14162,934
2022-6-8,29,14352,592
2022-6-8,67,11442,580
2022-6-8,9,18628,1870
2022-6-8,58,20564,2200
2022-6-8,35,20374,1397
2022-6-8,6,20600,1973
2022-6-8,55,20760,2076
2022-6-8,32,18161,1371
2022-6-8,22,13164,1098
2022-6-8,48,14288,1182
2022-6-8,8,18091,1839
2022-6-8,57,17851,1467
2022-6-8,34,18352,1737
2022-6-8,12,20715,1920
2022-6-8,61,18939,1255
2022-6-8,38,18518,1322
2022-6-8,11,17912,1418
2022-6-8,60,19415,1607
2022-6-8,37,18747,2026
2022-6-8,5,23596,1700
2022-6-8,54,24990,2438
2022-6-8,31,26288,2250
2022-6-8,69,20427,1840
2022-6-8,17,19961,1741
2022-6-8,43,17441,1435
2022-6-8,7,23578,2354
2022-6-8,56,22569,2285
2022-6-8,33,23880,2384
2022-6-8,13,14724,1451
2022-6-8,62,19833,1336
2022-6-8,39,19829,1850
2022-6-8,16,17867,1839
2022-6-8,42,17424,1707
2022-6-8,14,19262,1613
2022-6-8,63,16410,1455
2022-6-8,40,20419,1419
2022-6-8,10,22092,1599
2022-6-8,59,23184,2327
2022-6-8,36,19091,2025
2022-6-8,25,14375,1304
2022-6-8,19,12652,1199
2022-6-8,45,16101,1254
2022-6-8,4,22378,1696
2022-6-8,53,26380,2874
2022-6-8,30,24323,1988
2022-6-8,68,22646,1727
2022-6-8,18,17629,1609
2022-6-8,44,20116,1538
2022-6-8,15,15688,1407
2022-6-8,64,16643,1419
2022-6-8,41,15453,1496
2022-6-8,23,13995,1522
2022-6-8,49,14581,1474
2022-6-8,2,21140,1734
2022-6-8,51,24252,2289
2022-6-8,28,23482,2400
2022-6-8,66,20606,1504
