Date,Product Category,Store Number,Daily Sales
2022-1-6,A,66,37748
2022-1-6,B,66,18911
2022-1-6,C,66,14617
2022-1-6,D,66,9585
2022-1-6,A,67,33034
2022-1-6,B,67,14590
2022-1-6,C,67,12148
2022-1-6,D,67,8670
2022-1-6,A,68,45839
2022-1-6,B,68,19435
2022-1-6,C,68,18416
2022-1-6,D,68,11055
2022-1-6,A,69,33534
2022-1-6,B,69,17723
2022-1-6,C,69,13567
2022-1-6,D,69,9586
2022-1-6,A,70,39634
2022-1-6,B,70,19971
2022-1-6,C,70,15945
2022-1-6,D,70,8960
2022-1-7,A,1,36808
2022-1-7,B,1,15257
2022-1-7,C,1,13041
2022-1-7,D,1,8423
2022-1-7,A,2,33973
2022-1-7,B,2,16478
2022-1-7,C,2,12767
2022-1-7,D,2,7902
2022-1-7,A,3,33748
2022-1-7,B,3,14693
2022-1-7,C,3,12032
2022-1-7,D,3,8104
2022-1-7,A,4,37558
2022-1-7,B,4,18315
2022-1-7,C,4,17248
2022-1-7,D,4,9902
2022-1-7,A,5,27517
2022-1-7,B,5,13602
2022-1-7,C,5,12929
2022-1-7,D,5,7648
2022-1-7,A,6,31242
2022-1-7,B,6,14954
2022-1-7,C,6,11242
2022-1-7,D,6,7855
2022-1-7,A,7,16702
2022-1-7,B,7,9624
2022-1-7,C,7,7456
2022-1-7,D,7,4507
2022-1-7,A,8,28087
2022-1-7,B,8,15967
2022-1-7,C,8,11356
2022-1-7,D,8,7425
2022-1-7,A,9,19372
2022-1-7,B,9,9440
2022-1-7,C,9,7344
2022-1-7,D,9,4315
2022-1-7,A,10,21116
2022-1-7,B,10,10474
2022-1-7,C,10,8950
2022-1-7,D,10,5927
2022-1-7,A,11,20378
2022-1-7,B,11,10737
2022-1-7,C,11,8874
2022-1-7,D,11,6218
2022-1-7,A,12,21855
2022-1-7,B,12,10656
2022-1-7,C,12,8257
2022-1-7,D,12,5883
2022-1-7,A,13,18769
2022-1-7,B,13,9936
2022-1-7,C,13,8698
2022-1-7,D,13,5344
2022-1-7,A,14,21567
2022-1-7,B,14,11163
2022-1-7,C,14,8643
2022-1-7,D,14,6183
2022-1-7,A,15,18600
2022-1-7,B,15,9758
2022-1-7,C,15,8830
2022-1-7,D,15,5129
2022-1-7,A,16,22134
2022-1-7,B,16,11408
2022-1-7,C,16,10430
2022-1-7,D,16,6613
2022-1-7,A,17,18898
2022-1-7,B,17,9713
2022-1-7,C,17,8143
2022-1-7,D,17,5855
2022-1-7,A,18,25092
2022-1-7,B,18,12783
2022-1-7,C,18,10487
2022-1-7,D,18,6637
2022-1-7,A,19,26582
2022-1-7,B,19,12257
2022-1-7,C,19,10548
2022-1-7,D,19,6749
2022-1-7,A,20,22209
2022-1-7,B,20,11579
2022-1-7,C,20,9280
2022-1-7,D,20,6002
2022-1-7,A,21,20498
2022-1-7,B,21,9052
2022-1-7,C,21,8630
2022-1-7,D,21,4725
2022-1-7,A,22,19552
2022-1-7,B,22,9464
2022-1-7,C,22,8057
2022-1-7,D,22,5333
2022-1-7,A,23,17920
2022-1-7,B,23,9186
2022-1-7,C,23,8193
2022-1-7,D,23,4575
2022-1-7,A,24,19253
2022-1-7,B,24,8418
2022-1-7,C,24,7534
2022-1-7,D,24,4608
2022-1-7,A,25,24300
2022-1-7,B,25,11123
2022-1-7,C,25,9594
2022-1-7,D,25,6666
2022-1-7,A,26,18235
2022-1-7,B,26,8106
2022-1-7,C,26,7669
2022-1-7,D,26,4952
2022-1-7,A,27,33656
2022-1-7,B,27,18106
2022-1-7,C,27,13010
2022-1-7,D,27,8576
2022-1-7,A,28,35204
2022-1-7,B,28,19933
2022-1-7,C,28,15697
2022-1-7,D,28,10392
2022-1-7,A,29,27373
2022-1-7,B,29,13758
2022-1-7,C,29,11811
2022-1-7,D,29,6619
2022-1-7,A,30,35257
2022-1-7,B,30,19113
2022-1-7,C,30,14643
2022-1-7,D,30,10032
2022-1-7,A,31,31274
2022-1-7,B,31,15862
2022-1-7,C,31,11727
2022-1-7,D,31,8842
2022-1-7,A,32,30723
2022-1-7,B,32,16263
2022-1-7,C,32,12812
2022-1-7,D,32,7896
2022-1-7,A,33,20390
2022-1-7,B,33,10220
2022-1-7,C,33,7615
2022-1-7,D,33,4458
2022-1-7,A,34,28214
2022-1-7,B,34,14097
2022-1-7,C,34,11344
2022-1-7,D,34,7531
2022-1-7,A,35,18304
2022-1-7,B,35,8739
2022-1-7,C,35,6706
2022-1-7,D,35,4161
2022-1-7,A,36,24059
2022-1-7,B,36,11694
2022-1-7,C,36,9514
2022-1-7,D,36,5700
2022-1-7,A,37,23333
2022-1-7,B,37,11486
2022-1-7,C,37,9247
2022-1-7,D,37,5828
2022-1-7,A,38,20302
2022-1-7,B,38,10542
2022-1-7,C,38,8685
2022-1-7,D,38,5163
2022-1-7,A,39,22337
2022-1-7,B,39,13176
2022-1-7,C,39,9118
2022-1-7,D,39,6173
2022-1-7,A,40,19969
2022-1-7,B,40,9737
2022-1-7,C,40,8647
2022-1-7,D,40,5286
2022-1-7,A,41,17479
2022-1-7,B,41,8228
2022-1-7,C,41,7519
2022-1-7,D,41,4768
2022-1-7,A,42,22987
2022-1-7,B,42,13264
2022-1-7,C,42,10116
2022-1-7,D,42,6054
2022-1-7,A,43,19001
2022-1-7,B,43,10403
2022-1-7,C,43,7345
2022-1-7,D,43,4546
2022-1-7,A,44,21823
2022-1-7,B,44,11133
2022-1-7,C,44,8318
2022-1-7,D,44,5462
2022-1-7,A,45,21709
2022-1-7,B,45,11352
2022-1-7,C,45,9001
2022-1-7,D,45,5441
2022-1-7,A,46,22307
2022-1-7,B,46,13228
2022-1-7,C,46,10354
2022-1-7,D,46,5768
2022-1-7,A,47,22137
2022-1-7,B,47,10126
2022-1-7,C,47,8462
2022-1-7,D,47,5705
2022-1-7,A,48,17872
2022-1-7,B,48,9718
2022-1-7,C,48,8135
2022-1-7,D,48,4400
2022-1-7,A,49,17886
2022-1-7,B,49,8670
2022-1-7,C,49,7620
2022-1-7,D,49,4732
2022-1-7,A,50,36930
2022-1-7,B,50,19086
2022-1-7,C,50,13817
2022-1-7,D,50,8461
2022-1-7,A,51,28603
2022-1-7,B,51,15231
2022-1-7,C,51,12914
2022-1-7,D,51,7800
2022-1-7,A,52,25753
2022-1-7,B,52,14613
2022-1-7,C,52,10790
2022-1-7,D,52,6882
2022-1-7,A,53,36433
2022-1-7,B,53,18788
2022-1-7,C,53,15229
2022-1-7,D,53,10309
2022-1-7,A,54,26562
2022-1-7,B,54,13074
2022-1-7,C,54,10788
2022-1-7,D,54,6467
2022-1-7,A,55,26234
2022-1-7,B,55,15193
2022-1-7,C,55,11722
2022-1-7,D,55,6888
2022-1-7,A,56,17960
2022-1-7,B,56,9336
2022-1-7,C,56,7570
2022-1-7,D,56,4433
2022-1-7,A,57,27861
2022-1-7,B,57,14531
2022-1-7,C,57,12060
2022-1-7,D,57,8335
2022-1-7,A,58,19463
2022-1-7,B,58,9059
2022-1-7,C,58,7550
2022-1-7,D,58,4611
2022-1-7,A,59,24309
2022-1-7,B,59,14170
2022-1-7,C,59,11044
2022-1-7,D,59,7371
2022-1-7,A,60,21444
2022-1-7,B,60,9562
2022-1-7,C,60,7809
2022-1-7,D,60,5935
2022-1-7,A,61,21512
2022-1-7,B,61,10632
2022-1-7,C,61,9271
2022-1-7,D,61,5569
2022-1-7,A,62,21198
2022-1-7,B,62,11693
2022-1-7,C,62,8973
2022-1-7,D,62,5741
2022-1-7,A,63,21675
2022-1-7,B,63,11692
2022-1-7,C,63,9097
2022-1-7,D,63,5341
2022-1-7,A,64,18469
2022-1-7,B,64,8800
2022-1-7,C,64,7019
2022-1-7,D,64,4374
2022-1-7,A,65,30189
2022-1-7,B,65,14780
2022-1-7,C,65,12935
2022-1-7,D,65,8625
2022-1-7,A,66,31287
2022-1-7,B,66,14418
2022-1-7,C,66,13630
2022-1-7,D,66,7790
2022-1-7,A,67,31610
2022-1-7,B,67,14986
2022-1-7,C,67,11845
2022-1-7,D,67,7266
2022-1-7,A,68,36196
2022-1-7,B,68,21305
2022-1-7,C,68,17010
2022-1-7,D,68,9975
2022-1-7,A,69,29322
2022-1-7,B,69,14525
2022-1-7,C,69,11988
2022-1-7,D,69,8127
2022-1-7,A,70,36690
2022-1-7,B,70,17393
2022-1-7,C,70,14524
2022-1-7,D,70,8656
2022-1-8,A,1,37971
2022-1-8,B,1,18492
2022-1-8,C,1,16495
2022-1-8,D,1,10777
2022-1-8,A,2,33313
2022-1-8,B,2,19830
2022-1-8,C,2,13448
2022-1-8,D,2,9091
2022-1-8,A,3,32587
2022-1-8,B,3,17393
2022-1-8,C,3,13465
2022-1-8,D,3,9305
2022-1-8,A,4,45684
2022-1-8,B,4,20845
2022-1-8,C,4,17079
2022-1-8,D,4,11137
2022-1-8,A,5,36238
2022-1-8,B,5,15048
2022-1-8,C,5,12931
2022-1-8,D,5,8394
2022-1-8,A,6,35536
2022-1-8,B,6,16829
2022-1-8,C,6,12747
2022-1-8,D,6,7841
2022-1-8,A,7,21134
2022-1-8,B,7,10741
2022-1-8,C,7,9086
2022-1-8,D,7,5256
2022-1-8,A,8,33189
2022-1-8,B,8,16637
2022-1-8,C,8,13384
2022-1-8,D,8,7887
2022-1-8,A,9,19940
2022-1-8,B,9,10753
2022-1-8,C,9,7487
2022-1-8,D,9,4888
2022-1-8,A,10,26891
2022-1-8,B,10,12197
2022-1-8,C,10,10332
2022-1-8,D,10,6418
2022-1-8,A,11,25648
2022-1-8,B,11,11477
2022-1-8,C,11,10224
2022-1-8,D,11,6285
2022-1-8,A,12,25329
2022-1-8,B,12,12946
2022-1-8,C,12,10119
2022-1-8,D,12,6270
2022-1-8,A,13,22233
2022-1-8,B,13,11960
2022-1-8,C,13,8998
2022-1-8,D,13,5792
2022-1-8,A,14,23806
2022-1-8,B,14,12832
2022-1-8,C,14,11268
2022-1-8,D,14,6103
2022-1-8,A,15,24302
2022-1-8,B,15,10271
2022-1-8,C,15,9865
2022-1-8,D,15,5942
2022-1-8,A,16,26521
2022-1-8,B,16,12891
2022-1-8,C,16,11763
2022-1-8,D,16,6511
2022-1-8,A,17,22581
2022-1-8,B,17,12024
2022-1-8,C,17,9896
2022-1-8,D,17,6154
2022-1-8,A,18,27532
2022-1-8,B,18,14852
2022-1-8,C,18,10649
2022-1-8,D,18,6976
2022-1-8,A,19,29694
2022-1-8,B,19,14881
2022-1-8,C,19,11247
2022-1-8,D,19,7667
2022-1-8,A,20,28398
2022-1-8,B,20,14048
2022-1-8,C,20,11807
2022-1-8,D,20,7558
2022-1-8,A,21,20145
2022-1-8,B,21,11831
2022-1-8,C,21,9636
2022-1-8,D,21,5354
2022-1-8,A,22,19865
2022-1-8,B,22,10656
2022-1-8,C,22,8207
2022-1-8,D,22,5945
2022-1-8,A,23,22141
2022-1-8,B,23,10218
2022-1-8,C,23,8343
2022-1-8,D,23,5895
2022-1-8,A,24,19728
2022-1-8,B,24,9562
2022-1-8,C,24,7872
2022-1-8,D,24,5237
2022-1-8,A,25,25579
2022-1-8,B,25,13621
2022-1-8,C,25,10210
2022-1-8,D,25,6981
2022-1-8,A,26,18810
2022-1-8,B,26,9329
2022-1-8,C,26,7939
2022-1-8,D,26,4830
2022-1-8,A,27,37723
2022-1-8,B,27,20374
2022-1-8,C,27,17068
2022-1-8,D,27,10738
2022-1-8,A,28,38942
2022-1-8,B,28,19256
2022-1-8,C,28,18601
2022-1-8,D,28,9830
2022-1-8,A,29,28320
2022-1-8,B,29,14317
2022-1-8,C,29,12268
2022-1-8,D,29,8726
2022-1-8,A,30,39453
2022-1-8,B,30,20637
2022-1-8,C,30,17890
2022-1-8,D,30,11135
2022-1-8,A,31,32518
2022-1-8,B,31,18531
2022-1-8,C,31,15241
2022-1-8,D,31,9793
2022-1-8,A,32,38059
2022-1-8,B,32,17252
2022-1-8,C,32,15189
2022-1-8,D,32,9751
2022-1-8,A,33,21230
2022-1-8,B,33,10744
2022-1-8,C,33,8586
2022-1-8,D,33,5645
2022-1-8,A,34,30118
2022-1-8,B,34,13501
2022-1-8,C,34,11428
2022-1-8,D,34,7194
2022-1-8,A,35,19800
2022-1-8,B,35,9469
2022-1-8,C,35,8195
2022-1-8,D,35,4722
2022-1-8,A,36,24282
2022-1-8,B,36,13274
2022-1-8,C,36,11529
2022-1-8,D,36,6791
2022-1-8,A,37,23815
2022-1-8,B,37,12430
2022-1-8,C,37,10403
2022-1-8,D,37,7001
2022-1-8,A,38,25877
2022-1-8,B,38,11078
2022-1-8,C,38,9379
2022-1-8,D,38,5886
2022-1-8,A,39,29868
2022-1-8,B,39,14198
2022-1-8,C,39,10674
2022-1-8,D,39,6520
2022-1-8,A,40,22960
2022-1-8,B,40,10699
2022-1-8,C,40,9066
2022-1-8,D,40,5906
2022-1-8,A,41,21157
2022-1-8,B,41,9494
2022-1-8,C,41,8705
2022-1-8,D,41,4896
2022-1-8,A,42,27115
2022-1-8,B,42,13707
2022-1-8,C,42,10610
2022-1-8,D,42,6919
2022-1-8,A,43,23207
2022-1-8,B,43,10083
2022-1-8,C,43,8073
2022-1-8,D,43,5381
2022-1-8,A,44,26380
2022-1-8,B,44,12596
2022-1-8,C,44,9918
2022-1-8,D,44,6314
2022-1-8,A,45,25291
2022-1-8,B,45,13846
2022-1-8,C,45,10842
2022-1-8,D,45,6760
2022-1-8,A,46,27036
2022-1-8,B,46,13060
2022-1-8,C,46,10542
2022-1-8,D,46,7791
2022-1-8,A,47,22265
2022-1-8,B,47,11062
2022-1-8,C,47,8977
2022-1-8,D,47,6118
2022-1-8,A,48,19350
2022-1-8,B,48,9975
2022-1-8,C,48,9304
2022-1-8,D,48,5570
2022-1-8,A,49,18644
2022-1-8,B,49,10625
2022-1-8,C,49,8703
2022-1-8,D,49,5328
2022-1-8,A,50,38428
2022-1-8,B,50,19567
2022-1-8,C,50,15109
2022-1-8,D,50,9600
2022-1-8,A,51,33112
2022-1-8,B,51,16640
2022-1-8,C,51,13179
2022-1-8,D,51,9947
2022-1-8,A,52,33715
2022-1-8,B,52,15472
2022-1-8,C,52,12466
2022-1-8,D,52,8446
2022-1-8,A,53,45386
2022-1-8,B,53,24099
2022-1-8,C,53,18803
2022-1-8,D,53,12622
2022-1-8,A,54,27569
2022-1-8,B,54,14386
2022-1-8,C,54,12600
2022-1-8,D,54,7462
2022-1-8,A,55,33867
2022-1-8,B,55,14686
2022-1-8,C,55,13954
2022-1-8,D,55,7630
2022-1-8,A,56,20732
2022-1-8,B,56,10441
2022-1-8,C,56,8669
2022-1-8,D,56,5499
2022-1-8,A,57,31527
2022-1-8,B,57,18645
2022-1-8,C,57,13932
2022-1-8,D,57,9121
2022-1-8,A,58,20345
2022-1-8,B,58,10296
2022-1-8,C,58,8982
2022-1-8,D,58,5707
2022-1-8,A,59,31058
2022-1-8,B,59,13568
2022-1-8,C,59,11218
2022-1-8,D,59,7157
2022-1-8,A,60,22267
2022-1-8,B,60,10886
2022-1-8,C,60,9441
2022-1-8,D,60,5555
2022-1-8,A,61,23856
2022-1-8,B,61,13247
2022-1-8,C,61,10260
2022-1-8,D,61,7294
2022-1-8,A,62,22203
2022-1-8,B,62,13406
2022-1-8,C,62,9214
2022-1-8,D,62,6450
2022-1-8,A,63,26279
2022-1-8,B,63,13350
2022-1-8,C,63,9796
2022-1-8,D,63,5927
2022-1-8,A,64,21447
2022-1-8,B,64,10159
2022-1-8,C,64,8306
2022-1-8,D,64,4806
2022-1-8,A,65,38718
2022-1-8,B,65,18510
2022-1-8,C,65,14353
2022-1-8,D,65,10160
2022-1-8,A,66,36186
2022-1-8,B,66,17557
2022-1-8,C,66,14376
2022-1-8,D,66,9667
2022-1-8,A,67,32099
2022-1-8,B,67,14971
2022-1-8,C,67,13016
2022-1-8,D,67,8885
2022-1-8,A,68,43563
2022-1-8,B,68,22526
2022-1-8,C,68,17470
2022-1-8,D,68,11931
2022-1-8,A,69,32404
2022-1-8,B,69,16060
2022-1-8,C,69,13741
2022-1-8,D,69,8919
2022-1-8,A,70,41408
2022-1-8,B,70,19069
2022-1-8,C,70,16640
2022-1-8,D,70,10728
2022-1-9,A,1,53960
2022-1-9,B,1,25391
2022-1-9,C,1,22085
2022-1-9,D,1,15101
2022-1-9,A,2,53395
2022-1-9,B,2,24504
2022-1-9,C,2,22850
2022-1-9,D,2,13670
2022-1-9,A,3,44308
2022-1-9,B,3,25702
2022-1-9,C,3,18075
2022-1-9,D,3,13476
2022-1-9,A,4,59603
2022-1-9,B,4,29552
2022-1-9,C,4,27640
2022-1-9,D,4,17237
2022-1-9,A,5,47769
2022-1-9,B,5,24993
2022-1-9,C,5,18947
2022-1-9,D,5,11347
2022-1-9,A,6,42557
2022-1-9,B,6,20787
2022-1-9,C,6,20653
2022-1-9,D,6,11888
2022-1-9,A,7,30814
2022-1-9,B,7,15759
2022-1-9,C,7,11470
2022-1-9,D,7,7000
2022-1-9,A,8,46284
2022-1-9,B,8,23034
2022-1-9,C,8,19736
2022-1-9,D,8,12024
2022-1-9,A,9,26573
2022-1-9,B,9,14415
2022-1-9,C,9,10932
2022-1-9,D,9,7782
2022-1-9,A,10,38554
2022-1-9,B,10,18343
2022-1-9,C,10,14682
2022-1-9,D,10,8778
2022-1-9,A,11,34820
2022-1-9,B,11,16357
2022-1-9,C,11,15365
2022-1-9,D,11,9879
2022-1-9,A,12,34731
2022-1-9,B,12,18790
2022-1-9,C,12,14876
2022-1-9,D,12,8902
2022-1-9,A,13,29712
2022-1-9,B,13,16613
2022-1-9,C,13,13009
2022-1-9,D,13,8061
2022-1-9,A,14,34584
2022-1-9,B,14,18010
2022-1-9,C,14,14245
2022-1-9,D,14,8574
2022-1-9,A,15,28532
2022-1-9,B,15,14335
2022-1-9,C,15,13086
2022-1-9,D,15,8968
2022-1-9,A,16,35505
2022-1-9,B,16,18932
2022-1-9,C,16,15297
2022-1-9,D,16,10208
2022-1-9,A,17,33417
2022-1-9,B,17,16167
2022-1-9,C,17,12544
2022-1-9,D,17,8444
2022-1-9,A,18,38882
2022-1-9,B,18,19736
2022-1-9,C,18,14958
2022-1-9,D,18,10503
2022-1-9,A,19,38483
2022-1-9,B,19,18140
2022-1-9,C,19,16074
2022-1-9,D,19,9236
2022-1-9,A,20,37754
2022-1-9,B,20,18026
2022-1-9,C,20,16676
2022-1-9,D,20,10056
2022-1-9,A,21,31551
2022-1-9,B,21,15148
2022-1-9,C,21,11454
2022-1-9,D,21,7151
2022-1-9,A,22,32281
2022-1-9,B,22,15028
2022-1-9,C,22,12621
2022-1-9,D,22,7726
2022-1-9,A,23,28694
2022-1-9,B,23,14479
2022-1-9,C,23,12694
2022-1-9,D,23,7813
2022-1-9,A,24,27560
2022-1-9,B,24,13427
2022-1-9,C,24,10688
2022-1-9,D,24,6809
2022-1-9,A,25,38124
2022-1-9,B,25,17537
2022-1-9,C,25,15624
2022-1-9,D,25,9040
2022-1-9,A,26,26360
2022-1-9,B,26,13414
2022-1-9,C,26,11357
2022-1-9,D,26,7277
2022-1-9,A,27,52897
2022-1-9,B,27,28478
2022-1-9,C,27,23410
2022-1-9,D,27,13295
2022-1-9,A,28,60457
2022-1-9,B,28,31562
2022-1-9,C,28,24429
2022-1-9,D,28,14259
2022-1-9,A,29,44836
2022-1-9,B,29,23438
2022-1-9,C,29,18977
2022-1-9,D,29,11057
2022-1-9,A,30,66744
2022-1-9,B,30,27840
2022-1-9,C,30,25470
2022-1-9,D,30,17146
2022-1-9,A,31,52161
2022-1-9,B,31,23700
2022-1-9,C,31,18686
2022-1-9,D,31,13136
2022-1-9,A,32,53479
2022-1-9,B,32,25426
2022-1-9,C,32,21825
2022-1-9,D,32,12887
2022-1-9,A,33,30485
2022-1-9,B,33,15455
2022-1-9,C,33,12189
2022-1-9,D,33,7140
2022-1-9,A,34,39950
2022-1-9,B,34,19108
2022-1-9,C,34,17139
2022-1-9,D,34,10946
2022-1-9,A,35,25779
2022-1-9,B,35,11938
2022-1-9,C,35,11503
2022-1-9,D,35,6288
2022-1-9,A,36,38919
2022-1-9,B,36,18873
2022-1-9,C,36,14589
2022-1-9,D,36,9004
2022-1-9,A,37,32682
2022-1-9,B,37,17784
2022-1-9,C,37,13317
2022-1-9,D,37,8870
2022-1-9,A,38,30262
2022-1-9,B,38,15122
2022-1-9,C,38,13471
2022-1-9,D,38,9012
2022-1-9,A,39,36068
2022-1-9,B,39,17660
2022-1-9,C,39,16283
2022-1-9,D,39,10363
2022-1-9,A,40,33346
2022-1-9,B,40,14305
2022-1-9,C,40,13846
2022-1-9,D,40,9058
2022-1-9,A,41,29463
2022-1-9,B,41,14502
2022-1-9,C,41,12136
2022-1-9,D,41,7994
2022-1-9,A,42,35792
2022-1-9,B,42,20464
2022-1-9,C,42,16788
2022-1-9,D,42,10461
2022-1-9,A,43,32892
2022-1-9,B,43,14799
2022-1-9,C,43,12176
2022-1-9,D,43,8135
2022-1-9,A,44,32401
2022-1-9,B,44,17992
2022-1-9,C,44,13434
2022-1-9,D,44,9800
2022-1-9,A,45,36843
2022-1-9,B,45,16152
2022-1-9,C,45,13812
2022-1-9,D,45,9060
2022-1-9,A,46,35639
2022-1-9,B,46,18447
2022-1-9,C,46,15407
2022-1-9,D,46,9190
2022-1-9,A,47,32433
2022-1-9,B,47,17584
2022-1-9,C,47,13280
2022-1-9,D,47,8857
2022-1-9,A,48,27784
2022-1-9,B,48,15075
2022-1-9,C,48,12337
2022-1-9,D,48,7482
2022-1-9,A,49,26257
2022-1-9,B,49,14303
2022-1-9,C,49,12034
2022-1-9,D,49,7497
2022-1-9,A,50,54744
2022-1-9,B,50,28692
2022-1-9,C,50,22255
2022-1-9,D,50,15208
2022-1-9,A,51,51710
2022-1-9,B,51,24687
2022-1-9,C,51,21280
2022-1-9,D,51,12273
2022-1-9,A,52,39489
2022-1-9,B,52,22040
2022-1-9,C,52,18578
2022-1-9,D,52,11660
2022-1-9,A,53,59367
2022-1-9,B,53,32954
2022-1-9,C,53,24051
2022-1-9,D,53,15647
2022-1-9,A,54,39557
2022-1-9,B,54,22671
2022-1-9,C,54,18743
2022-1-9,D,54,10293
2022-1-9,A,55,41055
2022-1-9,B,55,24347
2022-1-9,C,55,18914
2022-1-9,D,55,11840
2022-1-9,A,56,28232
2022-1-9,B,56,14028
2022-1-9,C,56,11342
2022-1-9,D,56,7349
2022-1-9,A,57,53216
2022-1-9,B,57,26187
2022-1-9,C,57,19637
2022-1-9,D,57,12364
2022-1-9,A,58,28514
2022-1-9,B,58,16651
2022-1-9,C,58,11422
2022-1-9,D,58,7624
2022-1-9,A,59,44799
2022-1-9,B,59,22330
2022-1-9,C,59,17737
2022-1-9,D,59,10711
2022-1-9,A,60,32255
2022-1-9,B,60,17871
2022-1-9,C,60,12934
2022-1-9,D,60,8976
2022-1-9,A,61,33240
2022-1-9,B,61,18161
2022-1-9,C,61,13642
2022-1-9,D,61,9121
2022-1-9,A,62,32691
2022-1-9,B,62,16903
2022-1-9,C,62,13006
2022-1-9,D,62,9059
2022-1-9,A,63,35219
2022-1-9,B,63,18448
2022-1-9,C,63,14008
2022-1-9,D,63,9592
2022-1-9,A,64,29408
2022-1-9,B,64,15207
2022-1-9,C,64,12435
2022-1-9,D,64,7677
2022-1-9,A,65,51676
2022-1-9,B,65,25600
2022-1-9,C,65,22392
2022-1-9,D,65,12507
2022-1-9,A,66,44470
2022-1-9,B,66,25658
2022-1-9,C,66,20209
2022-1-9,D,66,13400
2022-1-9,A,67,41095
2022-1-9,B,67,24017
2022-1-9,C,67,17248
2022-1-9,D,67,12801
2022-1-9,A,68,67083
2022-1-9,B,68,29049
2022-1-9,C,68,23758
2022-1-9,D,68,15817
2022-1-9,A,69,51058
2022-1-9,B,69,22995
2022-1-9,C,69,20532
2022-1-9,D,69,13853
2022-1-9,A,70,57764
2022-1-9,B,70,28857
2022-1-9,C,70,23757
2022-1-9,D,70,12889
2022-1-10,A,1,69085
2022-1-10,B,1,31340
2022-1-10,C,1,27358
2022-1-10,D,1,16406
2022-1-10,A,2,67034
2022-1-10,B,2,31271
2022-1-10,C,2,24704
2022-1-10,D,2,16770
2022-1-10,A,3,67288
2022-1-10,B,3,32591
2022-1-10,C,3,28153
2022-1-10,D,3,16164
2022-1-10,A,4,74791
2022-1-10,B,4,43101
2022-1-10,C,4,33438
2022-1-10,D,4,22094
2022-1-10,A,5,59347
2022-1-10,B,5,28406
2022-1-10,C,5,25708
2022-1-10,D,5,15285
2022-1-10,A,6,58923
2022-1-10,B,6,29308
2022-1-10,C,6,26007
2022-1-10,D,6,14955
2022-1-10,A,7,40635
2022-1-10,B,7,18572
2022-1-10,C,7,15927
2022-1-10,D,7,9273
2022-1-10,A,8,56042
2022-1-10,B,8,28817
2022-1-10,C,8,22994
2022-1-10,D,8,16749
2022-1-10,A,9,36732
2022-1-10,B,9,18187
2022-1-10,C,9,14180
2022-1-10,D,9,10157
2022-1-10,A,10,49058
2022-1-10,B,10,20665
2022-1-10,C,10,17879
2022-1-10,D,10,11811
2022-1-10,A,11,42717
2022-1-10,B,11,24159
2022-1-10,C,11,19517
2022-1-10,D,11,11732
2022-1-10,A,12,44006
2022-1-10,B,12,21681
2022-1-10,C,12,19385
2022-1-10,D,12,12312
2022-1-10,A,13,39775
2022-1-10,B,13,20729
2022-1-10,C,13,16111
2022-1-10,D,13,11093
2022-1-10,A,14,47166
2022-1-10,B,14,24111
2022-1-10,C,14,17376
2022-1-10,D,14,11025
2022-1-10,A,15,42490
2022-1-10,B,15,18692
2022-1-10,C,15,15663
2022-1-10,D,15,10717
2022-1-10,A,16,46627
2022-1-10,B,16,23477
2022-1-10,C,16,20521
2022-1-10,D,16,13348
2022-1-10,A,17,42141
2022-1-10,B,17,19128
2022-1-10,C,17,17183
2022-1-10,D,17,10303
2022-1-10,A,18,46845
2022-1-10,B,18,22765
2022-1-10,C,18,22016
2022-1-10,D,18,12972
2022-1-10,A,19,49437
2022-1-10,B,19,23459
2022-1-10,C,19,21372
2022-1-10,D,19,12626
2022-1-10,A,20,47797
2022-1-10,B,20,21892
2022-1-10,C,20,19783
2022-1-10,D,20,11386
2022-1-10,A,21,37775
2022-1-10,B,21,19583
2022-1-10,C,21,15201
2022-1-10,D,21,10660
2022-1-10,A,22,35492
2022-1-10,B,22,20457
2022-1-10,C,22,16746
2022-1-10,D,22,10431
2022-1-10,A,23,40216
2022-1-10,B,23,17468
2022-1-10,C,23,16675
2022-1-10,D,23,8928
2022-1-10,A,24,37474
2022-1-10,B,24,16274
2022-1-10,C,24,14256
2022-1-10,D,24,10110
2022-1-10,A,25,50887
2022-1-10,B,25,23496
2022-1-10,C,25,20690
2022-1-10,D,25,11136
2022-1-10,A,26,31483
2022-1-10,B,26,18591
2022-1-10,C,26,15251
2022-1-10,D,26,9689
2022-1-10,A,27,62254
2022-1-10,B,27,34634
2022-1-10,C,27,26595
2022-1-10,D,27,17967
2022-1-10,A,28,72451
2022-1-10,B,28,39188
2022-1-10,C,28,31168
2022-1-10,D,28,17682
2022-1-10,A,29,51773
2022-1-10,B,29,28200
2022-1-10,C,29,21494
2022-1-10,D,29,15588
2022-1-10,A,30,75798
2022-1-10,B,30,38824
2022-1-10,C,30,31762
2022-1-10,D,30,19920
2022-1-10,A,31,56797
2022-1-10,B,31,32073
2022-1-10,C,31,23818
2022-1-10,D,31,15142
2022-1-10,A,32,63716
2022-1-10,B,32,30600
2022-1-10,C,32,28298
2022-1-10,D,32,15679
2022-1-10,A,33,38034
2022-1-10,B,33,20586
2022-1-10,C,33,14720
2022-1-10,D,33,10394
2022-1-10,A,34,58097
2022-1-10,B,34,26106
2022-1-10,C,34,21379
2022-1-10,D,34,12967
2022-1-10,A,35,31284
2022-1-10,B,35,15444
